種別,都道府県,年次,性別,年齢階級,人数
転入超過数,福井県,2025年,男,75歳～79歳,8
転入超過数,福井県,2025年,男,80歳～84歳,-3
転入超過数,福井県,2025年,男,85歳～89歳,-11
転入超過数,福井県,2025年,男,90歳以上,-8
転入超過数,福井県,2025年,女,総数,-1714
転入超過数,福井県,2025年,女,0歳～4歳,14
転入超過数,福井県,2025年,女,5歳～9歳,-33
転入超過数,福井県,2025年,女,10歳～14歳,-4
転入超過数,福井県,2025年,女,15歳～19歳,-189
転入超過数,福井県,2025年,女,20歳～24歳,-933
転入超過数,福井県,2025年,女,25歳～29歳,-325
転入超過数,福井県,2025年,女,30歳～34歳,-79
転入超過数,福井県,2025年,女,35歳～39歳,5
転入超過数,福井県,2025年,女,40歳～44歳,1
転入超過数,福井県,2025年,女,45歳～49歳,-11
転入超過数,福井県,2025年,女,50歳～54歳,-43
転入超過数,福井県,2025年,女,55歳～59歳,0
転入超過数,福井県,2025年,女,60歳～64歳,-14
転入超過数,福井県,2025年,女,65歳～69歳,-25
転入超過数,福井県,2025年,女,70歳～74歳,-7
転入超過数,福井県,2025年,女,75歳～79歳,-5
転入超過数,福井県,2025年,女,80歳～84歳,-15
転入超過数,福井県,2025年,女,85歳～89歳,-33
転入超過数,福井県,2025年,女,90歳以上,-18
転入超過数,山梨県,2025年,総数,総数,-862
転入超過数,山梨県,2025年,総数,0歳～4歳,75
転入超過数,山梨県,2025年,総数,5歳～9歳,19
転入超過数,山梨県,2025年,総数,10歳～14歳,6
転入超過数,山梨県,2025年,総数,15歳～19歳,118
転入超過数,山梨県,2025年,総数,20歳～24歳,-1715
転入超過数,山梨県,2025年,総数,25歳～29歳,-239
転入超過数,山梨県,2025年,総数,30歳～34歳,-7
転入超過数,山梨県,2025年,総数,35歳～39歳,89
転入超過数,山梨県,2025年,総数,40歳～44歳,136
転入超過数,山梨県,2025年,総数,45歳～49歳,128
転入超過数,山梨県,2025年,総数,50歳～54歳,144
転入超過数,山梨県,2025年,総数,55歳～59歳,69
転入超過数,山梨県,2025年,総数,60歳～64歳,104
転入超過数,山梨県,2025年,総数,65歳～69歳,77
転入超過数,山梨県,2025年,総数,70歳～74歳,80
転入超過数,山梨県,2025年,総数,75歳～79歳,29
転入超過数,山梨県,2025年,総数,80歳～84歳,-2
転入超過数,山梨県,2025年,総数,85歳～89歳,38
転入超過数,山梨県,2025年,総数,90歳以上,-11
転入超過数,山梨県,2025年,男,総数,-301
転入超過数,山梨県,2025年,男,0歳～4歳,22
転入超過数,山梨県,2025年,男,5歳～9歳,-4
転入超過数,山梨県,2025年,男,10歳～14歳,10
転入超過数,山梨県,2025年,男,15歳～19歳,23
転入超過数,山梨県,2025年,男,20歳～24歳,-699
転入超過数,山梨県,2025年,男,25歳～29歳,-73
転入超過数,山梨県,2025年,男,30歳～34歳,-52
転入超過数,山梨県,2025年,男,35歳～39歳,44
転入超過数,山梨県,2025年,男,40歳～44歳,95
転入超過数,山梨県,2025年,男,45歳～49歳,67
転入超過数,山梨県,2025年,男,50歳～54歳,97
転入超過数,山梨県,2025年,男,55歳～59歳,11
転入超過数,山梨県,2025年,男,60歳～64歳,53
転入超過数,山梨県,2025年,男,65歳～69歳,45
転入超過数,山梨県,2025年,男,70歳～74歳,45
転入超過数,山梨県,2025年,男,75歳～79歳,24
転入超過数,山梨県,2025年,男,80歳～84歳,-12
転入超過数,山梨県,2025年,男,85歳～89歳,9
転入超過数,山梨県,2025年,男,90歳以上,-6
転入超過数,山梨県,2025年,女,総数,-561
転入超過数,山梨県,2025年,女,0歳～4歳,53
転入超過数,山梨県,2025年,女,5歳～9歳,23
転入超過数,山梨県,2025年,女,10歳～14歳,-4
転入超過数,山梨県,2025年,女,15歳～19歳,95
転入超過数,山梨県,2025年,女,20歳～24歳,-1016
転入超過数,山梨県,2025年,女,25歳～29歳,-166
転入超過数,山梨県,2025年,女,30歳～34歳,45
転入超過数,山梨県,2025年,女,35歳～39歳,45
転入超過数,山梨県,2025年,女,40歳～44歳,41
転入超過数,山梨県,2025年,女,45歳～49歳,61
転入超過数,山梨県,2025年,女,50歳～54歳,47
転入超過数,山梨県,2025年,女,55歳～59歳,58
転入超過数,山梨県,2025年,女,60歳～64歳,51
転入超過数,山梨県,2025年,女,65歳～69歳,32
転入超過数,山梨県,2025年,女,70歳～74歳,35
転入超過数,山梨県,2025年,女,75歳～79歳,5
転入超過数,山梨県,2025年,女,80歳～84歳,10
転入超過数,山梨県,2025年,女,85歳～89歳,29
転入超過数,山梨県,2025年,女,90歳以上,-5
転入超過数,長野県,2025年,総数,総数,-1415
転入超過数,長野県,2025年,総数,0歳～4歳,417
転入超過数,長野県,2025年,総数,5歳～9歳,248
転入超過数,長野県,2025年,総数,10歳～14歳,29
転入超過数,長野県,2025年,総数,15歳～19歳,-1402
転入超過数,長野県,2025年,総数,20歳～24歳,-2795
転入超過数,長野県,2025年,総数,25歳～29歳,-644
転入超過数,長野県,2025年,総数,30歳～34歳,210
転入超過数,長野県,2025年,総数,35歳～39歳,302
転入超過数,長野県,2025年,総数,40歳～44歳,390
転入超過数,長野県,2025年,総数,45歳～49歳,300
転入超過数,長野県,2025年,総数,50歳～54歳,239
転入超過数,長野県,2025年,総数,55歳～59歳,294
転入超過数,長野県,2025年,総数,60歳～64歳,401
転入超過数,長野県,2025年,総数,65歳～69歳,326
転入超過数,長野県,2025年,総数,70歳～74歳,158
転入超過数,長野県,2025年,総数,75歳～79歳,58
転入超過数,長野県,2025年,総数,80歳～84歳,40
転入超過数,長野県,2025年,総数,85歳～89歳,15
転入超過数,長野県,2025年,総数,90歳以上,-1
転入超過数,長野県,2025年,男,総数,-536
転入超過数,長野県,2025年,男,0歳～4歳,228
転入超過数,長野県,2025年,男,5歳～9歳,124
転入超過数,長野県,2025年,男,10歳～14歳,18
転入超過数,長野県,2025年,男,15歳～19歳,-676
転入超過数,長野県,2025年,男,20歳～24歳,-1113
転入超過数,長野県,2025年,男,25歳～29歳,-408
転入超過数,長野県,2025年,男,30歳～34歳,-53
転入超過数,長野県,2025年,男,35歳～39歳,179
転入超過数,長野県,2025年,男,40歳～44歳,204
転入超過数,長野県,2025年,男,45歳～49歳,144
転入超過数,長野県,2025年,男,50歳～54歳,68
転入超過数,長野県,2025年,男,55歳～59歳,126
転入超過数,長野県,2025年,男,60歳～64歳,255
転入超過数,長野県,2025年,男,65歳～69歳,194
転入超過数,長野県,2025年,男,70歳～74歳,101
転入超過数,長野県,2025年,男,75歳～79歳,32
転入超過数,長野県,2025年,男,80歳～84歳,28
転入超過数,長野県,2025年,男,85歳～89歳,-1
転入超過数,長野県,2025年,男,90歳以上,14
転入超過数,長野県,2025年,女,総数,-879
転入超過数,長野県,2025年,女,0歳～4歳,189
転入超過数,長野県,2025年,女,5歳～9歳,124
転入超過数,長野県,2025年,女,10歳～14歳,11
転入超過数,長野県,2025年,女,15歳～19歳,-726
転入超過数,長野県,2025年,女,20歳～24歳,-1682
転入超過数,長野県,2025年,女,25歳～29歳,-236
転入超過数,長野県,2025年,女,30歳～34歳,263
転入超過数,長野県,2025年,女,35歳～39歳,123
転入超過数,長野県,2025年,女,40歳～44歳,186
転入超過数,長野県,2025年,女,45歳～49歳,156
転入超過数,長野県,2025年,女,50歳～54歳,171
転入超過数,長野県,2025年,女,55歳～59歳,168
転入超過数,長野県,2025年,女,60歳～64歳,146
転入超過数,長野県,2025年,女,65歳～69歳,132
転入超過数,長野県,2025年,女,70歳～74歳,57
転入超過数,長野県,2025年,女,75歳～79歳,26
転入超過数,長野県,2025年,女,80歳～84歳,12
転入超過数,長野県,2025年,女,85歳～89歳,16
転入超過数,長野県,2025年,女,90歳以上,-15
転入超過数,岐阜県,2025年,総数,総数,-4528
転入超過数,岐阜県,2025年,総数,0歳～4歳,391
転入超過数,岐阜県,2025年,総数,5歳～9歳,92
転入超過数,岐阜県,2025年,総数,10歳～14歳,10
転入超過数,岐阜県,2025年,総数,15歳～19歳,-827
転入超過数,岐阜県,2025年,総数,20歳～24歳,-2919
転入超過数,岐阜県,2025年,総数,25歳～29歳,-1355
転入超過数,岐阜県,2025年,総数,30歳～34歳,-227
転入超過数,岐阜県,2025年,総数,35歳～39歳,-9
転入超過数,岐阜県,2025年,総数,40歳～44歳,28
転入超過数,岐阜県,2025年,総数,45歳～49歳,6
転入超過数,岐阜県,2025年,総数,50歳～54歳,44
転入超過数,岐阜県,2025年,総数,55歳～59歳,138
転入超過数,岐阜県,2025年,総数,60歳～64歳,99
転入超過数,岐阜県,2025年,総数,65歳～69歳,53
転入超過数,岐阜県,2025年,総数,70歳～74歳,-12
転入超過数,岐阜県,2025年,総数,75歳～79歳,2
転入超過数,岐阜県,2025年,総数,80歳～84歳,-8
転入超過数,岐阜県,2025年,総数,85歳～89歳,7
転入超過数,岐阜県,2025年,総数,90歳以上,-41
転入超過数,岐阜県,2025年,男,総数,-1554
転入超過数,岐阜県,2025年,男,0歳～4歳,222
転入超過数,岐阜県,2025年,男,5歳～9歳,31
転入超過数,岐阜県,2025年,男,10歳～14歳,9
転入超過数,岐阜県,2025年,男,15歳～19歳,-507
転入超過数,岐阜県,2025年,男,20歳～24歳,-1208
転入超過数,岐阜県,2025年,男,25歳～29歳,-428
転入超過数,岐阜県,2025年,男,30歳～34歳,-105
転入超過数,岐阜県,2025年,男,35歳～39歳,21
転入超過数,岐阜県,2025年,男,40歳～44歳,54
転入超過数,岐阜県,2025年,男,45歳～49歳,15
転入超過数,岐阜県,2025年,男,50歳～54歳,72
転入超過数,岐阜県,2025年,男,55歳～59歳,95
転入超過数,岐阜県,2025年,男,60歳～64歳,80
転入超過数,岐阜県,2025年,男,65歳～69歳,50
転入超過数,岐阜県,2025年,男,70歳～74歳,21
転入超過数,岐阜県,2025年,男,75歳～79歳,4
転入超過数,岐阜県,2025年,男,80歳～84歳,6
転入超過数,岐阜県,2025年,男,85歳～89歳,25
転入超過数,岐阜県,2025年,男,90歳以上,-11
転入超過数,岐阜県,2025年,女,総数,-2974
転入超過数,岐阜県,2025年,女,0歳～4歳,169
転入超過数,岐阜県,2025年,女,5歳～9歳,61
転入超過数,岐阜県,2025年,女,10歳～14歳,1
転入超過数,岐阜県,2025年,女,15歳～19歳,-320
転入超過数,岐阜県,2025年,女,20歳～24歳,-1711
転入超過数,岐阜県,2025年,女,25歳～29歳,-927
転入超過数,岐阜県,2025年,女,30歳～34歳,-122
転入超過数,岐阜県,2025年,女,35歳～39歳,-30
転入超過数,岐阜県,2025年,女,40歳～44歳,-26
転入超過数,岐阜県,2025年,女,45歳～49歳,-9
転入超過数,岐阜県,2025年,女,50歳～54歳,-28
転入超過数,岐阜県,2025年,女,55歳～59歳,43
転入超過数,岐阜県,2025年,女,60歳～64歳,19
転入超過数,岐阜県,2025年,女,65歳～69歳,3
転入超過数,岐阜県,2025年,女,70歳～74歳,-33
転入超過数,岐阜県,2025年,女,75歳～79歳,-2
転入超過数,岐阜県,2025年,女,80歳～84歳,-14
転入超過数,岐阜県,2025年,女,85歳～89歳,-18
転入超過数,岐阜県,2025年,女,90歳以上,-30
転入超過数,静岡県,2025年,総数,総数,-6711
転入超過数,静岡県,2025年,総数,0歳～4歳,-253
転入超過数,静岡県,2025年,総数,5歳～9歳,-205
転入超過数,静岡県,2025年,総数,10歳～14歳,-146
転入超過数,静岡県,2025年,総数,15歳～19歳,-2033
転入超過数,静岡県,2025年,総数,20歳～24歳,-2540
転入超過数,静岡県,2025年,総数,25歳～29歳,-1436
転入超過数,静岡県,2025年,総数,30歳～34歳,-727
転入超過数,静岡県,2025年,総数,35歳～39歳,-160
転入超過数,静岡県,2025年,総数,40歳～44歳,-66
転入超過数,静岡県,2025年,総数,45歳～49歳,4
転入超過数,静岡県,2025年,総数,50歳～54歳,98
転入超過数,静岡県,2025年,総数,55歳～59歳,168
転入超過数,静岡県,2025年,総数,60歳～64歳,208
転入超過数,静岡県,2025年,総数,65歳～69歳,235
転入超過数,静岡県,2025年,総数,70歳～74歳,136
転入超過数,静岡県,2025年,総数,75歳～79歳,40
転入超過数,静岡県,2025年,総数,80歳～84歳,-67
転入超過数,静岡県,2025年,総数,85歳～89歳,36
転入超過数,静岡県,2025年,総数,90歳以上,-3
転入超過数,静岡県,2025年,男,総数,-3078
転入超過数,静岡県,2025年,男,0歳～4歳,-158
転入超過数,静岡県,2025年,男,5歳～9歳,-62
転入超過数,静岡県,2025年,男,10歳～14歳,-41
転入超過数,静岡県,2025年,男,15歳～19歳,-1142
転入超過数,静岡県,2025年,男,20歳～24歳,-825
転入超過数,静岡県,2025年,男,25歳～29歳,-772
転入超過数,静岡県,2025年,男,30歳～34歳,-584
転入超過数,静岡県,2025年,男,35歳～39歳,-114
転入超過数,静岡県,2025年,男,40歳～44歳,-44
転入超過数,静岡県,2025年,男,45歳～49歳,35
転入超過数,静岡県,2025年,男,50歳～54歳,67
転入超過数,静岡県,2025年,男,55歳～59歳,92
転入超過数,静岡県,2025年,男,60歳～64歳,110
転入超過数,静岡県,2025年,男,65歳～69歳,148
転入超過数,静岡県,2025年,男,70歳～74歳,120
転入超過数,静岡県,2025年,男,75歳～79歳,48
転入超過数,静岡県,2025年,男,80歳～84歳,-6
転入超過数,静岡県,2025年,男,85歳～89歳,40
転入超過数,静岡県,2025年,男,90歳以上,10
転入超過数,静岡県,2025年,女,総数,-3633
転入超過数,静岡県,2025年,女,0歳～4歳,-95
転入超過数,静岡県,2025年,女,5歳～9歳,-143
転入超過数,静岡県,2025年,女,10歳～14歳,-105
転入超過数,静岡県,2025年,女,15歳～19歳,-891
転入超過数,静岡県,2025年,女,20歳～24歳,-1715
転入超過数,静岡県,2025年,女,25歳～29歳,-664
転入超過数,静岡県,2025年,女,30歳～34歳,-143
転入超過数,静岡県,2025年,女,35歳～39歳,-46
転入超過数,静岡県,2025年,女,40歳～44歳,-22
転入超過数,静岡県,2025年,女,45歳～49歳,-31
転入超過数,静岡県,2025年,女,50歳～54歳,31
転入超過数,静岡県,2025年,女,55歳～59歳,76
転入超過数,静岡県,2025年,女,60歳～64歳,98
転入超過数,静岡県,2025年,女,65歳～69歳,87
転入超過数,静岡県,2025年,女,70歳～74歳,16
転入超過数,静岡県,2025年,女,75歳～79歳,-8
転入超過数,静岡県,2025年,女,80歳～84歳,-61
転入超過数,静岡県,2025年,女,85歳～89歳,-4
転入超過数,静岡県,2025年,女,90歳以上,-13
転入超過数,愛知県,2025年,総数,総数,-2181
転入超過数,愛知県,2025年,総数,0歳～4歳,-557
転入超過数,愛知県,2025年,総数,5歳～9歳,-396
転入超過数,愛知県,2025年,総数,10歳～14歳,-183
転入超過数,愛知県,2025年,総数,15歳～19歳,-506
転入超過数,愛知県,2025年,総数,20歳～24歳,1572
転入超過数,愛知県,2025年,総数,25歳～29歳,595
転入超過数,愛知県,2025年,総数,30歳～34歳,167
転入超過数,愛知県,2025年,総数,35歳～39歳,-259
転入超過数,愛知県,2025年,総数,40歳～44歳,-595
転入超過数,愛知県,2025年,総数,45歳～49歳,-307
転入超過数,愛知県,2025年,総数,50歳～54歳,-524
転入超過数,愛知県,2025年,総数,55歳～59歳,-415
転入超過数,愛知県,2025年,総数,60歳～64歳,-483
転入超過数,愛知県,2025年,総数,65歳～69歳,-350
転入超過数,愛知県,2025年,総数,70歳～74歳,-140
転入超過数,愛知県,2025年,総数,75歳～79歳,-19
転入超過数,愛知県,2025年,総数,80歳～84歳,82
転入超過数,愛知県,2025年,総数,85歳～89歳,37
転入超過数,愛知県,2025年,総数,90歳以上,99
転入超過数,愛知県,2025年,男,総数,-1309
転入超過数,愛知県,2025年,男,0歳～4歳,-206
転入超過数,愛知県,2025年,男,5歳～9歳,-161
